employee_id,name,department,position,age,salary,years_experience,performance_score,bonus,hire_date,sale_id,product,region,quantity,unit_price,total_amount,sale_date,customer_rating,discount_percent
785,Employee_785,Engineering,Director,47,52939.53,38,1.2,7731.68,2017-02-23,1139,Phone,East,2,220.49,420.83,2023-02-17 10:00:00,4,4.57
785,Employee_785,Engineering,Director,47,52939.53,38,1.2,7731.68,2017-02-23,1586,Mouse,South,8,710.24,5368.85,2023-03-08 01:00:00,4,5.51
786,Employee_786,Finance,Senior,58,82180.4,23,3.49,1062.66,2017-02-24,928,Tablet,West,5,664.62,3306.15,2023-02-08 15:00:00,5,0.51
786,Employee_786,Finance,Senior,58,82180.4,23,3.49,1062.66,2017-02-24,1063,Laptop,South,5,296.73,1342.41,2023-02-14 06:00:00,3,9.52
786,Employee_786,Finance,Senior,58,82180.4,23,3.49,1062.66,2017-02-24,1088,Mouse,East,8,406.63,3117.71,2023-02-15 07:00:00,1,4.16
787,Employee_787,Engineering,Senior,45,55243.82,20,1.25,7784.28,2017-02-25,1197,Phone,South,6,1779.12,8138.41,2023-02-19 20:00:00,5,23.76
791,Employee_791,Engineering,Senior,33,77242.1,17,1.72,6895.83,2017-03-01,634,Headphones,West,2,76.22,134.33,2023-01-27 09:00:00,3,11.88
791,Employee_791,Engineering,Senior,33,77242.1,17,1.72,6895.83,2017-03-01,712,Keyboard,North,6,1459.32,7854.94,2023-01-30 15:00:00,5,10.29
791,Employee_791,Engineering,Senior,33,77242.1,17,1.72,6895.83,2017-03-01,1772,Headphones,South,2,1768.32,2720.74,2023-03-15 19:00:00,3,23.07
792,Employee_792,Finance,Senior,62,109892.78,23,2.13,8773.1,2017-03-02,1068,Monitor,Central,7,93.16,587.76,2023-02-14 11:00:00,1,9.87
793,Employee_793,Operations,Director,54,69379.61,13,2.83,2903.62,2017-03-03,98,Headphones,West,5,558.63,2620.53,2023-01-05 01:00:00,1,6.18
793,Employee_793,Operations,Director,54,69379.61,13,2.83,2903.62,2017-03-03,837,Keyboard,South,4,1915.37,6572.78,2023-02-04 20:00:00,5,14.21
793,Employee_793,Operations,Director,54,69379.61,13,2.83,2903.62,2017-03-03,944,Mouse,South,7,1540.58,9626.93,2023-02-09 07:00:00,5,10.73
793,Employee_793,Operations,Director,54,69379.61,13,2.83,2903.62,2017-03-03,1465,Phone,North,5,420.49,1644.96,2023-03-03 00:00:00,2,21.76
793,Employee_793,Operations,Director,54,69379.61,13,2.83,2903.62,2017-03-03,1874,Laptop,Central,2,963.19,1460.58,2023-03-20 01:00:00,3,24.18
794,Employee_794,HR,Junior,25,83499.32,33,2.9,820.11,2017-03-04,736,Phone,South,6,250.48,1330.35,2023-01-31 15:00:00,1,11.48
794,Employee_794,HR,Junior,25,83499.32,33,2.9,820.11,2017-03-04,1768,Tablet,Central,8,1672.52,10590.4,2023-03-15 15:00:00,3,20.85
794,Employee_794,HR,Junior,25,83499.32,33,2.9,820.11,2017-03-04,1771,Phone,West,9,244.88,1911.46,2023-03-15 18:00:00,3,13.27
795,Employee_795,Engineering,Manager,63,,11,4.13,2984.93,2017-03-05,1336,Tablet,South,8,224.91,1402.72,2023-02-25 15:00:00,5,22.04
795,Employee_795,Engineering,Manager,63,,11,4.13,2984.93,2017-03-05,1460,Keyboard,North,6,649.22,3751.58,2023-03-02 19:00:00,2,3.69
796,Employee_796,Finance,VP,28,69242.14,21,4.0,6723.62,2017-03-06,195,Tablet,West,6,1671.3,7901.91,2023-01-09 02:00:00,3,21.2
797,Employee_797,Finance,Manager,43,,5,2.83,3287.6,2017-03-07,150,Laptop,East,8,967.34,6016.85,2023-01-07 05:00:00,1,22.25
797,Employee_797,Finance,Manager,43,,5,2.83,3287.6,2017-03-07,574,Tablet,West,2,194.53,373.23,2023-01-24 21:00:00,3,4.07
798,Employee_798,Operations,Manager,54,44455.6,35,,2781.12,2017-03-08,217,Headphones,South,4,353.13,1382.72,2023-01-10 00:00:00,4,2.11
798,Employee_798,Operations,Manager,54,44455.6,35,,2781.12,2017-03-08,1326,Tablet,South,4,478.37,1587.23,2023-02-25 05:00:00,4,17.05
798,Employee_798,Operations,Manager,54,44455.6,35,,2781.12,2017-03-08,1656,Headphones,East,8,185.17,1289.97,2023-03-10 23:00:00,2,12.92
799,Employee_799,Marketing,Junior,38,46647.52,35,1.46,1844.35,2017-03-09,611,Monitor,South,3,1461.4,3920.35,2023-01-26 10:00:00,2,10.58
799,Employee_799,Marketing,Junior,38,46647.52,35,1.46,1844.35,2017-03-09,965,Mouse,West,3,537.29,1520.64,2023-02-10 04:00:00,3,5.66
800,Employee_800,Finance,Junior,45,86997.19,21,2.02,4975.16,2017-03-10,94,Tablet,South,5,435.29,2087.22,2023-01-04 21:00:00,1,4.1
800,Employee_800,Finance,Junior,45,86997.19,21,2.02,4975.16,2017-03-10,331,Laptop,East,4,625.99,2334.44,2023-01-14 18:00:00,1,6.77
800,Employee_800,Finance,Junior,45,86997.19,21,2.02,4975.16,2017-03-10,893,Mouse,West,3,1337.01,3410.58,2023-02-07 04:00:00,5,14.97
800,Employee_800,Finance,Junior,45,86997.19,21,2.02,4975.16,2017-03-10,1056,Tablet,South,2,515.47,992.69,2023-02-13 23:00:00,2,3.71
801,Employee_801,Finance,Junior,55,72078.26,13,4.31,2759.49,2017-03-11,989,Tablet,West,4,1710.01,6537.71,2023-02-11 04:00:00,3,4.42
802,Employee_802,Finance,Senior,49,,15,2.51,7310.1,2017-03-12,734,Mouse,East,7,603.5,3610.68,2023-01-31 13:00:00,3,14.53
802,Employee_802,Finance,Senior,49,,15,2.51,7310.1,2017-03-12,1741,Monitor,South,7,1528.7,9858.74,2023-03-14 12:00:00,1,7.87
802,Employee_802,Finance,Senior,49,,15,2.51,7310.1,2017-03-12,1942,Laptop,South,3,788.48,2085.84,2023-03-22 21:00:00,2,11.82
803,Employee_803,Finance,Director,64,60260.28,35,4.92,766.22,2017-03-13,282,Mouse,East,1,540.93,511.02,2023-01-12 17:00:00,2,5.53
803,Employee_803,Finance,Director,64,60260.28,35,4.92,766.22,2017-03-13,1081,Headphones,South,4,648.0,2020.46,2023-02-15 00:00:00,1,22.05
803,Employee_803,Finance,Director,64,60260.28,35,4.92,766.22,2017-03-13,1835,Monitor,South,3,1210.98,2859.12,2023-03-18 10:00:00,2,21.3
804,Employee_804,Sales,Senior,62,61030.22,24,2.87,6640.33,2017-03-14,761,Keyboard,Central,9,567.67,4117.37,2023-02-01 16:00:00,4,19.41
804,Employee_804,Sales,Senior,62,61030.22,24,2.87,6640.33,2017-03-14,1661,Monitor,East,1,814.65,788.09,2023-03-11 04:00:00,5,3.26
805,Employee_805,Sales,Director,60,77251.01,31,4.17,2375.6,2017-03-15,970,Monitor,North,1,1060.46,985.06,2023-02-10 09:00:00,5,7.11
806,Employee_806,Marketing,Director,43,83900.72,32,2.61,4892.79,2017-03-16,113,Headphones,Central,6,370.31,2175.65,2023-01-05 16:00:00,1,2.08
806,Employee_806,Marketing,Director,43,83900.72,32,2.61,4892.79,2017-03-16,1195,Phone,North,6,1111.3,6245.73,2023-02-19 18:00:00,3,6.33
807,Employee_807,Engineering,Manager,38,33157.86,35,2.7,2860.9,2017-03-17,711,Laptop,East,1,1550.0,1338.42,2023-01-30 14:00:00,4,13.65
809,Employee_809,Operations,Director,27,101834.02,17,3.88,9453.07,2017-03-19,1181,Monitor,Central,5,1842.89,9071.63,2023-02-19 04:00:00,5,1.55
810,Employee_810,Engineering,Director,27,28386.9,37,3.19,9170.77,2017-03-20,103,Tablet,East,6,119.33,709.61,2023-01-05 06:00:00,2,0.89
810,Employee_810,Engineering,Director,27,28386.9,37,3.19,9170.77,2017-03-20,1159,Keyboard,North,6,1240.49,6092.79,2023-02-18 06:00:00,4,18.14
811,Employee_811,Operations,Senior,55,96718.53,2,4.78,5834.26,2017-03-21,131,Monitor,North,8,919.63,6485.97,2023-01-06 10:00:00,1,11.84
812,Employee_812,Engineering,Senior,22,96104.38,22,2.0,4626.1,2017-03-22,87,Laptop,South,5,1674.07,6435.13,2023-01-04 14:00:00,1,23.12
812,Employee_812,Engineering,Senior,22,96104.38,22,2.0,4626.1,2017-03-22,257,Phone,North,4,1015.16,3112.89,2023-01-11 16:00:00,1,23.34
812,Employee_812,Engineering,Senior,22,96104.38,22,2.0,4626.1,2017-03-22,525,Keyboard,East,6,1591.79,9094.21,2023-01-22 20:00:00,2,4.78
812,Employee_812,Engineering,Senior,22,96104.38,22,2.0,4626.1,2017-03-22,1193,Tablet,North,7,1793.41,10589.19,2023-02-19 16:00:00,3,15.65
813,Employee_813,Marketing,Manager,31,75008.91,31,1.4,8183.01,2017-03-23,298,Phone,South,1,1099.59,944.77,2023-01-13 09:00:00,4,14.08
813,Employee_813,Marketing,Manager,31,75008.91,31,1.4,8183.01,2017-03-23,1182,Laptop,North,7,739.42,4560.0,2023-02-19 05:00:00,1,11.9
813,Employee_813,Marketing,Manager,31,75008.91,31,1.4,8183.01,2017-03-23,1524,Phone,North,7,82.94,528.44,2023-03-05 11:00:00,3,8.98
813,Employee_813,Marketing,Manager,31,75008.91,31,1.4,8183.01,2017-03-23,1537,Keyboard,North,3,938.42,2119.05,2023-03-06 00:00:00,2,24.73
813,Employee_813,Marketing,Manager,31,75008.91,31,1.4,8183.01,2017-03-23,1757,Tablet,North,1,181.73,139.68,2023-03-15 04:00:00,5,23.14
814,Employee_814,Finance,Junior,42,49056.63,15,2.57,6833.26,2017-03-24,31,Headphones,Central,2,1137.16,1895.19,2023-01-02 06:00:00,4,16.67
815,Employee_815,Finance,Director,26,95304.56,4,3.47,1835.64,2017-03-25,684,Mouse,West,6,1538.59,8285.31,2023-01-29 11:00:00,4,10.25
815,Employee_815,Finance,Director,26,95304.56,4,3.47,1835.64,2017-03-25,1405,Headphones,North,7,473.45,3233.95,2023-02-28 12:00:00,1,2.42
816,Employee_816,HR,Senior,23,70175.38,3,4.44,8209.19,2017-03-26,607,Tablet,West,6,653.88,3818.14,2023-01-26 06:00:00,5,2.68
816,Employee_816,HR,Senior,23,70175.38,3,4.44,8209.19,2017-03-26,1015,Mouse,North,2,1801.65,3186.04,2023-02-12 06:00:00,2,11.58
816,Employee_816,HR,Senior,23,70175.38,3,4.44,8209.19,2017-03-26,1095,Tablet,Central,2,413.35,799.83,2023-02-15 14:00:00,4,3.25
816,Employee_816,HR,Senior,23,70175.38,3,4.44,8209.19,2017-03-26,1263,Mouse,West,9,1015.08,7811.04,2023-02-22 14:00:00,1,14.5
816,Employee_816,HR,Senior,23,70175.38,3,4.44,8209.19,2017-03-26,1858,Laptop,South,8,1501.26,9421.91,2023-03-19 09:00:00,4,21.55
818,Employee_818,Engineering,Senior,23,119384.03,39,3.62,1889.86,2017-03-28,810,Monitor,South,3,973.7,2667.26,2023-02-03 17:00:00,2,8.69
819,Employee_819,Engineering,Director,31,80036.74,13,2.4,2817.97,2017-03-29,763,Laptop,Central,7,1891.32,11061.39,2023-02-01 18:00:00,4,16.45
819,Employee_819,Engineering,Director,31,80036.74,13,2.4,2817.97,2017-03-29,887,Monitor,East,1,731.38,561.19,2023-02-06 22:00:00,4,23.27
820,Employee_820,Sales,Director,55,56662.31,38,3.47,2675.27,2017-03-30,397,Headphones,Central,4,926.49,3091.14,2023-01-17 12:00:00,3,16.59
820,Employee_820,Sales,Director,55,56662.31,38,3.47,2675.27,2017-03-30,784,Keyboard,East,7,847.57,4525.09,2023-02-02 15:00:00,3,23.73
820,Employee_820,Sales,Director,55,56662.31,38,3.47,2675.27,2017-03-30,791,Laptop,South,8,419.91,2625.28,2023-02-02 22:00:00,3,21.85
820,Employee_820,Sales,Director,55,56662.31,38,3.47,2675.27,2017-03-30,1222,Headphones,Central,5,1071.94,5249.29,2023-02-20 21:00:00,1,2.06
820,Employee_820,Sales,Director,55,56662.31,38,3.47,2675.27,2017-03-30,1697,Keyboard,West,8,1164.14,8122.9,2023-03-12 16:00:00,3,12.78
821,Employee_821,HR,VP,37,68285.38,30,4.54,5192.07,2017-03-31,1281,Phone,East,4,1559.42,4965.82,2023-02-23 08:00:00,5,20.39
821,Employee_821,HR,VP,37,68285.38,30,4.54,5192.07,2017-03-31,1789,Tablet,West,2,359.27,680.46,2023-03-16 12:00:00,4,5.3
822,Employee_822,Sales,Junior,60,59211.09,13,1.93,2343.7,2017-04-01,32,Phone,South,7,1915.93,11163.74,2023-01-02 07:00:00,1,16.76
822,Employee_822,Sales,Junior,60,59211.09,13,1.93,2343.7,2017-04-01,826,Phone,South,1,1147.81,961.29,2023-02-04 09:00:00,1,16.25
823,Employee_823,Sales,VP,43,83669.79,5,2.62,1235.66,2017-04-02,932,Phone,East,7,895.09,5155.99,2023-02-08 19:00:00,2,17.71
824,Employee_824,Sales,Manager,33,58878.65,11,4.97,1236.91,2017-04-03,954,Monitor,Central,3,1736.12,4697.94,2023-02-09 17:00:00,5,9.8
824,Employee_824,Sales,Manager,33,58878.65,11,4.97,1236.91,2017-04-03,1008,Keyboard,North,6,1665.23,8813.4,2023-02-11 23:00:00,4,11.79
825,Employee_825,Operations,Senior,45,65542.97,15,4.47,5832.76,2017-04-04,199,Monitor,East,9,1792.02,15558.86,2023-01-09 06:00:00,5,3.53
825,Employee_825,Operations,Senior,45,65542.97,15,4.47,5832.76,2017-04-04,1100,Mouse,North,3,736.21,1676.13,2023-02-15 19:00:00,2,24.11
826,Employee_826,Operations,Manager,61,49311.39,16,3.26,7347.59,2017-04-05,1208,Monitor,West,4,1558.17,4909.48,2023-02-20 07:00:00,1,21.23
826,Employee_826,Operations,Manager,61,49311.39,16,3.26,7347.59,2017-04-05,1491,Monitor,North,3,271.13,675.36,2023-03-04 02:00:00,5,16.97
828,Employee_828,Marketing,VP,31,78535.1,13,2.14,346.51,2017-04-07,171,Tablet,West,4,1746.03,5735.36,2023-01-08 02:00:00,5,17.88
828,Employee_828,Marketing,VP,31,78535.1,13,2.14,346.51,2017-04-07,226,Tablet,East,1,1736.34,1383.69,2023-01-10 09:00:00,1,20.31
828,Employee_828,Marketing,VP,31,78535.1,13,2.14,346.51,2017-04-07,1409,Phone,Central,2,693.92,1193.26,2023-02-28 16:00:00,2,14.02
828,Employee_828,Marketing,VP,31,78535.1,13,2.14,346.51,2017-04-07,1821,Phone,West,4,1866.99,5673.41,2023-03-17 20:00:00,4,24.03
830,Employee_830,HR,VP,53,80191.47,31,4.39,9146.95,2017-04-09,145,Tablet,Central,1,139.41,109.76,2023-01-07 00:00:00,5,21.27
830,Employee_830,HR,VP,53,80191.47,31,4.39,9146.95,2017-04-09,379,Phone,East,4,329.98,1035.48,2023-01-16 18:00:00,4,21.55
831,Employee_831,Engineering,Manager,28,74086.0,14,3.74,4935.44,2017-04-10,697,Mouse,Central,2,1995.51,3097.43,2023-01-30 00:00:00,1,22.39
831,Employee_831,Engineering,Manager,28,74086.0,14,3.74,4935.44,2017-04-10,883,Keyboard,East,5,664.8,3068.72,2023-02-06 18:00:00,3,7.68
833,Employee_833,HR,Senior,41,115572.58,33,1.81,380.49,2017-04-12,149,Headphones,Central,8,762.54,5671.47,2023-01-07 04:00:00,1,7.03
833,Employee_833,HR,Senior,41,115572.58,33,1.81,380.49,2017-04-12,790,Keyboard,West,4,193.56,651.52,2023-02-02 21:00:00,2,15.85
833,Employee_833,HR,Senior,41,115572.58,33,1.81,380.49,2017-04-12,925,Keyboard,West,7,200.72,1195.97,2023-02-08 12:00:00,5,14.88
834,Employee_834,Finance,Senior,47,94169.53,4,2.06,7286.37,2017-04-13,807,Laptop,West,1,1552.45,1220.69,2023-02-03 14:00:00,2,21.37
836,Employee_836,Operations,VP,43,91764.74,22,1.38,2020.81,2017-04-15,68,Phone,South,4,711.11,2586.16,2023-01-03 19:00:00,4,9.08
836,Employee_836,Operations,VP,43,91764.74,22,1.38,2020.81,2017-04-15,259,Headphones,West,8,1507.77,11364.97,2023-01-11 18:00:00,1,5.78
836,Employee_836,Operations,VP,43,91764.74,22,1.38,2020.81,2017-04-15,336,Headphones,East,3,512.41,1535.69,2023-01-14 23:00:00,3,0.1
836,Employee_836,Operations,VP,43,91764.74,22,1.38,2020.81,2017-04-15,522,Monitor,Central,8,1878.48,12902.9,2023-01-22 17:00:00,1,14.14
836,Employee_836,Operations,VP,43,91764.74,22,1.38,2020.81,2017-04-15,800,Tablet,North,1,1197.95,1051.68,2023-02-03 07:00:00,2,12.21
836,Employee_836,Operations,VP,43,91764.74,22,1.38,2020.81,2017-04-15,819,Monitor,East,6,727.42,3361.99,2023-02-04 02:00:00,1,22.97
836,Employee_836,Operations,VP,43,91764.74,22,1.38,2020.81,2017-04-15,860,Mouse,West,5,1106.97,4647.06,2023-02-05 19:00:00,4,16.04
837,Employee_837,Marketing,Junior,36,99889.96,39,2.68,1100.74,2017-04-16,1744,Phone,South,6,149.92,873.97,2023-03-14 15:00:00,3,2.84
838,Employee_838,Engineering,Manager,61,77640.42,13,1.45,3833.88,2017-04-17,76,Monitor,Central,3,1923.79,5712.5,2023-01-04 03:00:00,5,1.02
838,Employee_838,Engineering,Manager,61,77640.42,13,1.45,3833.88,2017-04-17,651,Tablet,West,5,1055.69,4049.1,2023-01-28 02:00:00,4,23.29
838,Employee_838,Engineering,Manager,61,77640.42,13,1.45,3833.88,2017-04-17,704,Monitor,North,8,833.74,5732.8,2023-01-30 07:00:00,5,14.05
838,Employee_838,Engineering,Manager,61,77640.42,13,1.45,3833.88,2017-04-17,967,Monitor,West,1,1417.92,1255.28,2023-02-10 06:00:00,2,11.47
838,Employee_838,Engineering,Manager,61,77640.42,13,1.45,3833.88,2017-04-17,1292,Keyboard,South,4,739.59,2592.12,2023-02-23 19:00:00,3,12.38
839,Employee_839,Engineering,Manager,42,82228.84,14,1.69,8371.62,2017-04-18,439,Monitor,East,7,1537.89,8757.51,2023-01-19 06:00:00,2,18.65
839,Employee_839,Engineering,Manager,42,82228.84,14,1.69,8371.62,2017-04-18,511,Tablet,South,4,1591.65,6183.88,2023-01-22 06:00:00,3,2.87
839,Employee_839,Engineering,Manager,42,82228.84,14,1.69,8371.62,2017-04-18,1278,Headphones,West,8,1965.77,14059.19,2023-02-23 05:00:00,3,10.6
839,Employee_839,Engineering,Manager,42,82228.84,14,1.69,8371.62,2017-04-18,1598,Headphones,East,2,1473.25,2674.24,2023-03-08 13:00:00,3,9.24
840,Employee_840,Finance,Director,36,81766.93,32,3.19,8652.95,2017-04-19,167,Phone,Central,9,1870.27,13189.89,2023-01-07 22:00:00,3,21.64
841,Employee_841,Finance,Senior,43,33283.68,30,1.66,6028.46,2017-04-20,549,Headphones,South,3,1933.51,5110.27,2023-01-23 20:00:00,1,11.9
841,Employee_841,Finance,Senior,43,33283.68,30,1.66,6028.46,2017-04-20,1132,Phone,Central,3,1681.21,4983.61,2023-02-17 03:00:00,3,1.19
841,Employee_841,Finance,Senior,43,33283.68,30,1.66,6028.46,2017-04-20,1286,Phone,West,6,687.84,3749.83,2023-02-23 13:00:00,3,9.14
842,Employee_842,Operations,Manager,49,71262.61,34,,7275.36,2017-04-21,33,Monitor,North,4,1764.17,5466.81,2023-01-02 08:00:00,2,22.53
842,Employee_842,Operations,Manager,49,71262.61,34,,7275.36,2017-04-21,898,Tablet,South,6,1752.1,8726.51,2023-02-07 09:00:00,5,16.99
843,Employee_843,Sales,Manager,35,70221.74,16,2.27,1151.56,2017-04-22,69,Phone,North,3,1164.25,3438.26,2023-01-03 20:00:00,5,1.56
844,Employee_844,Marketing,VP,48,,27,1.88,5881.26,2017-04-23,211,Mouse,Central,3,1332.67,3860.88,2023-01-09 18:00:00,4,3.43
844,Employee_844,Marketing,VP,48,,27,1.88,5881.26,2017-04-23,1614,Keyboard,West,9,858.65,6445.8,2023-03-09 05:00:00,3,16.59
845,Employee_845,Marketing,VP,62,81674.56,18,3.06,6669.66,2017-04-24,44,Monitor,West,5,1468.12,5975.98,2023-01-02 19:00:00,1,18.59
845,Employee_845,Marketing,VP,62,81674.56,18,3.06,6669.66,2017-04-24,209,Headphones,East,7,754.13,4072.68,2023-01-09 16:00:00,2,22.85
845,Employee_845,Marketing,VP,62,81674.56,18,3.06,6669.66,2017-04-24,315,Keyboard,South,4,1908.85,6468.71,2023-01-14 02:00:00,3,15.28
845,Employee_845,Marketing,VP,62,81674.56,18,3.06,6669.66,2017-04-24,700,Laptop,South,5,1584.85,6045.41,2023-01-30 03:00:00,3,23.71
847,Employee_847,HR,Director,49,73197.51,31,4.01,8801.55,2017-04-26,746,Monitor,West,1,1513.26,1391.75,2023-02-01 01:00:00,2,8.03
847,Employee_847,HR,Director,49,73197.51,31,4.01,8801.55,2017-04-26,1041,Phone,East,3,1571.44,4220.26,2023-02-13 08:00:00,2,10.48
847,Employee_847,HR,Director,49,73197.51,31,4.01,8801.55,2017-04-26,1575,Keyboard,West,9,1278.86,8678.34,2023-03-07 14:00:00,3,24.6
848,Employee_848,Sales,Junior,47,95467.71,39,4.62,1949.97,2017-04-27,411,Keyboard,South,1,968.91,735.02,2023-01-18 02:00:00,1,24.14
848,Employee_848,Sales,Junior,47,95467.71,39,4.62,1949.97,2017-04-27,1514,Laptop,South,1,1964.01,1584.76,2023-03-05 01:00:00,2,19.31
849,Employee_849,Operations,VP,23,71308.31,12,,3134.77,2017-04-28,1317,Headphones,West,8,408.5,2915.06,2023-02-24 20:00:00,3,10.8
849,Employee_849,Operations,VP,23,71308.31,12,,3134.77,2017-04-28,1919,Monitor,Central,6,1511.12,8442.93,2023-03-21 22:00:00,2,6.88
850,Employee_850,Sales,Senior,46,61036.09,19,3.13,6205.57,2017-04-29,1607,Mouse,West,5,604.89,2916.17,2023-03-08 22:00:00,2,3.58
850,Employee_850,Sales,Senior,46,61036.09,19,3.13,6205.57,2017-04-29,1722,Monitor,Central,4,1139.69,3669.35,2023-03-13 17:00:00,3,19.51
851,Employee_851,Sales,VP,24,69485.96,34,4.44,6383.5,2017-04-30,1839,Mouse,North,9,941.15,6464.57,2023-03-18 14:00:00,2,23.68
852,Employee_852,Sales,Director,29,93813.92,4,3.78,6993.85,2017-05-01,646,Keyboard,West,3,289.61,680.29,2023-01-27 21:00:00,1,21.7
855,Employee_855,Marketing,Director,56,78830.79,5,4.4,5328.47,2017-05-04,432,Tablet,North,7,399.74,2453.72,2023-01-18 23:00:00,2,12.31
855,Employee_855,Marketing,Director,56,78830.79,5,4.4,5328.47,2017-05-04,591,Phone,West,4,881.25,3279.31,2023-01-25 14:00:00,1,6.97
855,Employee_855,Marketing,Director,56,78830.79,5,4.4,5328.47,2017-05-04,731,Laptop,East,8,1921.88,12373.83,2023-01-31 10:00:00,1,19.52
855,Employee_855,Marketing,Director,56,78830.79,5,4.4,5328.47,2017-05-04,1213,Mouse,East,2,658.34,1050.18,2023-02-20 12:00:00,4,20.24
855,Employee_855,Marketing,Director,56,78830.79,5,4.4,5328.47,2017-05-04,1347,Tablet,South,5,354.06,1720.38,2023-02-26 02:00:00,3,2.82
856,Employee_856,Sales,Director,27,63805.15,24,2.38,4713.22,2017-05-05,665,Laptop,North,4,1854.39,7275.14,2023-01-28 16:00:00,1,1.92
856,Employee_856,Sales,Director,27,63805.15,24,2.38,4713.22,2017-05-05,1047,Headphones,North,4,353.03,1223.74,2023-02-13 14:00:00,5,13.34
856,Employee_856,Sales,Director,27,63805.15,24,2.38,4713.22,2017-05-05,1480,Tablet,West,3,1369.64,3395.2,2023-03-03 15:00:00,5,17.37
856,Employee_856,Sales,Director,27,63805.15,24,2.38,4713.22,2017-05-05,1753,Headphones,South,7,552.84,3641.17,2023-03-15 00:00:00,4,5.91
857,Employee_857,HR,Director,60,71121.01,30,1.14,9810.98,2017-05-06,1300,Monitor,North,6,1709.02,9670.66,2023-02-24 03:00:00,1,5.69
857,Employee_857,HR,Director,60,71121.01,30,1.14,9810.98,2017-05-06,2000,Mouse,South,2,1527.8,2331.42,2023-03-25 07:00:00,1,23.7
858,Employee_858,Engineering,Director,44,61733.91,21,3.98,7403.78,2017-05-07,72,Tablet,North,5,148.62,566.09,2023-01-03 23:00:00,2,23.82
858,Employee_858,Engineering,Director,44,61733.91,21,3.98,7403.78,2017-05-07,808,Phone,North,7,1933.6,13269.91,2023-02-03 15:00:00,2,1.96
859,Employee_859,Operations,Senior,46,69104.41,1,4.21,1180.06,2017-05-08,192,Phone,Central,4,1782.2,6208.47,2023-01-08 23:00:00,1,12.91
860,Employee_860,Engineering,Junior,64,101923.57,4,1.64,7565.39,2017-05-09,215,Headphones,South,7,508.15,3529.31,2023-01-09 22:00:00,4,0.78
860,Employee_860,Engineering,Junior,64,101923.57,4,1.64,7565.39,2017-05-09,510,Laptop,West,9,1956.56,14818.01,2023-01-22 05:00:00,2,15.85
861,Employee_861,HR,Manager,40,53442.56,26,3.15,952.49,2017-05-10,409,Phone,Central,1,1237.36,995.95,2023-01-18 00:00:00,5,19.51
861,Employee_861,HR,Manager,40,53442.56,26,3.15,952.49,2017-05-10,569,Mouse,West,8,1948.81,13682.21,2023-01-24 16:00:00,3,12.24
861,Employee_861,HR,Manager,40,53442.56,26,3.15,952.49,2017-05-10,1673,Laptop,East,4,1874.81,6633.08,2023-03-11 16:00:00,1,11.55
862,Employee_862,Operations,Junior,26,61225.65,24,1.77,274.71,2017-05-11,252,Mouse,East,2,1863.47,3643.46,2023-01-11 11:00:00,2,2.24
863,Employee_863,Sales,Director,32,49914.02,7,3.88,4036.26,2017-05-12,35,Phone,South,8,618.45,3892.28,2023-01-02 10:00:00,2,21.33
863,Employee_863,Sales,Director,32,49914.02,7,3.88,4036.26,2017-05-12,919,Phone,North,9,1362.25,10384.43,2023-02-08 06:00:00,1,15.3
864,Employee_864,Marketing,Senior,33,45581.82,0,2.09,9935.78,2017-05-13,1055,Mouse,North,1,448.67,378.5,2023-02-13 22:00:00,3,15.64
865,Employee_865,Engineering,VP,31,71264.56,19,2.26,1748.84,2017-05-14,1651,Phone,North,6,1445.19,7687.83,2023-03-10 18:00:00,3,11.34
866,Employee_866,Finance,Senior,29,62647.82,22,4.38,6726.44,2017-05-15,744,Monitor,West,6,1020.98,5964.16,2023-01-31 23:00:00,1,2.64
867,Employee_867,Finance,Director,45,110233.78,31,2.91,1733.96,2017-05-16,221,Phone,North,1,968.94,950.14,2023-01-10 04:00:00,1,1.94
867,Employee_867,Finance,Director,45,110233.78,31,2.91,1733.96,2017-05-16,922,Mouse,North,5,1758.78,7385.12,2023-02-08 09:00:00,5,16.02
867,Employee_867,Finance,Director,45,110233.78,31,2.91,1733.96,2017-05-16,1175,Phone,Central,6,1115.86,5447.18,2023-02-18 22:00:00,3,18.64
868,Employee_868,HR,Senior,49,69343.07,10,3.68,7247.87,2017-05-17,1133,Monitor,East,8,1638.29,11005.38,2023-02-17 04:00:00,3,16.03
868,Employee_868,HR,Senior,49,69343.07,10,3.68,7247.87,2017-05-17,1239,Monitor,West,3,477.12,1295.24,2023-02-21 14:00:00,4,9.51
869,Employee_869,Sales,Senior,62,100787.94,38,2.61,5053.54,2017-05-18,213,Tablet,West,7,1083.3,7410.21,2023-01-09 20:00:00,2,2.28
869,Employee_869,Sales,Senior,62,100787.94,38,2.61,5053.54,2017-05-18,232,Tablet,South,2,1983.44,3615.81,2023-01-10 15:00:00,4,8.85
869,Employee_869,Sales,Senior,62,100787.94,38,2.61,5053.54,2017-05-18,645,Laptop,North,2,1928.07,3712.69,2023-01-27 20:00:00,2,3.72
869,Employee_869,Sales,Senior,62,100787.94,38,2.61,5053.54,2017-05-18,1546,Mouse,West,8,1474.59,10680.75,2023-03-06 09:00:00,2,9.46
870,Employee_870,Engineering,Director,57,94360.13,23,2.19,6799.72,2017-05-19,392,Headphones,Central,9,1245.07,9572.97,2023-01-17 07:00:00,3,14.57
