sale_id,employee_id,product,region,quantity,unit_price,total_amount,sale_date,customer_rating,discount_percent
1014,401,Laptop,South,6,168.52,856.01,2023-02-12 05:00:00,2,15.34
1015,816,Mouse,North,2,1801.65,3186.04,2023-02-12 06:00:00,2,11.58
1016,724,Monitor,South,8,643.66,5033.42,2023-02-12 07:00:00,5,2.25
1017,282,Headphones,Central,8,1025.29,6159.12,2023-02-12 08:00:00,1,24.91
1018,112,Keyboard,West,1,873.59,753.12,2023-02-12 09:00:00,1,13.79
1019,723,Phone,South,1,385.08,317.65,2023-02-12 10:00:00,2,17.51
1020,378,Laptop,South,1,748.39,672.28,2023-02-12 11:00:00,3,10.17
1021,751,Keyboard,East,4,426.22,1471.48,2023-02-12 12:00:00,2,13.69
1022,268,Headphones,South,4,447.58,1368.52,2023-02-12 13:00:00,4,23.56
1023,917,Keyboard,Central,8,414.76,3180.05,2023-02-12 14:00:00,3,4.16
1024,298,Monitor,West,1,1003.58,930.22,2023-02-12 15:00:00,4,7.31
1025,317,Mouse,East,3,1605.97,4634.83,2023-02-12 16:00:00,3,3.8
1026,570,Keyboard,North,1,1159.49,929.8,2023-02-12 17:00:00,4,19.81
1027,509,Tablet,North,9,1791.75,15875.8,2023-02-12 18:00:00,2,1.55
1028,950,Mouse,West,9,1291.26,11384.26,2023-02-12 19:00:00,2,2.04
1029,546,Headphones,North,7,1394.21,9031.41,2023-02-12 20:00:00,3,7.46
1030,775,Mouse,Central,8,1351.83,9424.96,2023-02-12 21:00:00,4,12.85
1031,365,Keyboard,South,1,926.45,832.32,2023-02-12 22:00:00,5,10.16
1032,547,Keyboard,West,5,1394.21,6892.97,2023-02-12 23:00:00,3,1.12
1033,271,Tablet,East,2,185.93,282.84,2023-02-13 00:00:00,3,23.94
1034,961,Laptop,South,1,1726.71,1315.41,2023-02-13 01:00:00,1,23.82
1035,474,Tablet,North,3,1566.73,4372.12,2023-02-13 02:00:00,3,6.98
1036,739,Keyboard,North,7,528.2,3021.15,2023-02-13 03:00:00,5,18.29
1037,537,Phone,East,1,1547.66,1323.87,2023-02-13 04:00:00,2,14.46
1038,234,Mouse,Central,2,74.65,140.43,2023-02-13 05:00:00,4,5.94
1039,59,Tablet,East,2,473.63,885.21,2023-02-13 06:00:00,1,6.55
1040,251,Tablet,West,4,177.02,621.13,2023-02-13 07:00:00,4,12.28
1041,847,Phone,East,3,1571.44,4220.26,2023-02-13 08:00:00,2,10.48
1042,86,Phone,North,3,1523.95,4239.02,2023-02-13 09:00:00,3,7.28
1043,763,Phone,Central,5,1636.59,6530.81,2023-02-13 10:00:00,5,20.19
1044,390,Laptop,Central,3,58.74,155.0,2023-02-13 11:00:00,1,12.04
1045,180,Keyboard,East,7,1027.4,6014.5,2023-02-13 12:00:00,5,16.37
1046,719,Keyboard,West,5,1424.43,6785.27,2023-02-13 13:00:00,5,4.73
1047,856,Headphones,North,4,353.03,1223.74,2023-02-13 14:00:00,5,13.34
1048,149,Laptop,South,3,1317.09,3637.14,2023-02-13 15:00:00,5,7.95
1049,583,Headphones,Central,4,214.01,743.39,2023-02-13 16:00:00,2,13.16
1050,121,Headphones,East,2,403.59,649.62,2023-02-13 17:00:00,5,19.52
1051,765,Headphones,West,1,977.8,789.87,2023-02-13 18:00:00,5,19.22
1052,605,Monitor,West,3,1324.45,3621.31,2023-02-13 19:00:00,2,8.86
1053,256,Headphones,North,2,334.44,552.76,2023-02-13 20:00:00,4,17.36
1054,766,Tablet,Central,1,411.19,314.44,2023-02-13 21:00:00,2,23.53
1055,864,Mouse,North,1,448.67,378.5,2023-02-13 22:00:00,3,15.64
1056,800,Tablet,South,2,515.47,992.69,2023-02-13 23:00:00,2,3.71
1057,309,Tablet,South,9,491.78,3674.04,2023-02-14 00:00:00,4,16.99
1058,59,Keyboard,South,5,820.54,3995.21,2023-02-14 01:00:00,3,2.62
1059,69,Monitor,West,9,1324.89,9324.58,2023-02-14 02:00:00,3,21.8
1060,446,Headphones,Central,8,904.16,6298.74,2023-02-14 03:00:00,1,12.92
1061,388,Keyboard,North,6,1563.15,8475.71,2023-02-14 04:00:00,5,9.63
1062,86,Laptop,North,1,1452.57,1431.8,2023-02-14 05:00:00,3,1.43
1063,786,Laptop,South,5,296.73,1342.41,2023-02-14 06:00:00,3,9.52
1064,227,Keyboard,Central,1,145.24,112.44,2023-02-14 07:00:00,4,22.58
1065,593,Mouse,Central,7,1761.99,12269.79,2023-02-14 08:00:00,3,0.52
1066,626,Keyboard,East,8,205.67,1450.06,2023-02-14 09:00:00,4,11.87
1067,184,Keyboard,Central,8,339.26,2082.24,2023-02-14 10:00:00,5,23.28
1068,792,Monitor,Central,7,93.16,587.76,2023-02-14 11:00:00,1,9.87
1069,322,Laptop,North,2,1275.26,2277.61,2023-02-14 12:00:00,1,10.7
1070,909,Laptop,Central,5,1185.62,5070.9,2023-02-14 13:00:00,5,14.46
1071,318,Headphones,Central,4,1974.46,6984.06,2023-02-14 14:00:00,5,11.57
1072,566,Tablet,North,5,1779.52,8522.12,2023-02-14 15:00:00,2,4.22
1073,399,Keyboard,Central,9,851.14,7625.02,2023-02-14 16:00:00,3,0.46
1074,709,Keyboard,North,4,774.59,2625.86,2023-02-14 17:00:00,3,15.25
1075,899,Mouse,East,8,628.86,3872.77,2023-02-14 18:00:00,3,23.02
1076,293,Phone,West,8,347.19,2703.64,2023-02-14 19:00:00,4,2.66
1077,293,Phone,North,2,319.26,604.87,2023-02-14 20:00:00,2,5.27
1078,485,Laptop,North,6,307.95,1676.6,2023-02-14 21:00:00,3,9.26
1079,899,Mouse,Central,5,272.52,1087.08,2023-02-14 22:00:00,4,20.22
1080,447,Monitor,North,2,519.0,968.14,2023-02-14 23:00:00,4,6.73
1081,803,Headphones,South,4,648.0,2020.46,2023-02-15 00:00:00,1,22.05
1082,692,Mouse,South,7,1925.08,13290.94,2023-02-15 01:00:00,4,1.37
1083,983,Laptop,East,1,1178.02,900.95,2023-02-15 02:00:00,5,23.52
1084,892,Monitor,North,9,1975.81,15289.21,2023-02-15 03:00:00,4,14.02
1085,412,Keyboard,Central,1,776.31,648.45,2023-02-15 04:00:00,5,16.47
1086,508,Monitor,Central,5,942.37,4278.83,2023-02-15 05:00:00,5,9.19
1087,734,Tablet,West,7,682.93,3845.92,2023-02-15 06:00:00,1,19.55
1088,786,Mouse,East,8,406.63,3117.71,2023-02-15 07:00:00,1,4.16
1089,890,Laptop,Central,2,329.17,650.31,2023-02-15 08:00:00,4,1.22
1090,244,Mouse,West,4,1892.9,6822.77,2023-02-15 09:00:00,1,9.89
1091,420,Keyboard,Central,2,1974.28,3105.94,2023-02-15 10:00:00,1,21.34
1092,929,Phone,West,4,137.57,446.44,2023-02-15 11:00:00,3,18.87
1093,960,Keyboard,South,6,343.17,1792.79,2023-02-15 12:00:00,4,12.93
1094,154,Laptop,South,6,875.87,4503.72,2023-02-15 13:00:00,4,14.3
1095,816,Tablet,Central,2,413.35,799.83,2023-02-15 14:00:00,4,3.25
1096,424,Headphones,East,4,759.57,2399.63,2023-02-15 15:00:00,1,21.02
1097,273,Monitor,North,4,301.74,969.55,2023-02-15 16:00:00,1,19.67
1098,936,Monitor,East,1,940.2,785.91,2023-02-15 17:00:00,5,16.41
1099,647,Keyboard,East,2,579.8,1024.51,2023-02-15 18:00:00,2,11.65
1100,825,Mouse,North,3,736.21,1676.13,2023-02-15 19:00:00,2,24.11
1101,520,Phone,South,5,233.91,912.48,2023-02-15 20:00:00,2,21.98
1102,128,Mouse,South,8,884.85,5938.41,2023-02-15 21:00:00,3,16.11
1103,373,Tablet,North,6,1967.35,10706.32,2023-02-15 22:00:00,1,9.3
1104,568,Headphones,West,3,691.22,1753.28,2023-02-15 23:00:00,5,15.45
1105,638,Mouse,East,6,1759.04,9035.48,2023-02-16 00:00:00,5,14.39
1106,159,Monitor,Central,7,1694.24,10690.32,2023-02-16 01:00:00,2,9.86
1107,571,Phone,South,6,1906.51,10561.68,2023-02-16 02:00:00,3,7.67
1108,570,Mouse,Central,6,1590.71,8572.65,2023-02-16 03:00:00,3,10.18
1109,652,Phone,North,1,1336.21,1144.46,2023-02-16 04:00:00,2,14.35
1110,176,Headphones,Central,3,1720.34,4608.79,2023-02-16 05:00:00,2,10.7
1111,927,Monitor,Central,7,197.51,1291.46,2023-02-16 06:00:00,1,6.59
1112,620,Phone,East,4,952.52,3085.4,2023-02-16 07:00:00,3,19.02
1113,211,Mouse,North,4,1979.05,6864.14,2023-02-16 08:00:00,5,13.29
1114,447,Monitor,Central,7,1550.72,10671.59,2023-02-16 09:00:00,2,1.69
1115,586,Keyboard,South,9,1926.05,15737.95,2023-02-16 10:00:00,1,9.21
1116,167,Keyboard,North,2,1570.29,2445.88,2023-02-16 11:00:00,5,22.12
1117,460,Tablet,South,9,1756.02,12820.35,2023-02-16 12:00:00,3,18.88
1118,916,Keyboard,West,3,1427.73,3937.11,2023-02-16 13:00:00,2,8.08
1119,357,Mouse,Central,6,1532.98,7040.98,2023-02-16 14:00:00,2,23.45
1120,304,Headphones,North,4,1070.2,4198.61,2023-02-16 15:00:00,1,1.92
1121,233,Monitor,South,1,1852.26,1407.16,2023-02-16 16:00:00,1,24.03
1122,327,Phone,Central,9,1658.83,14012.8,2023-02-16 17:00:00,3,6.14
1123,884,Laptop,East,6,1695.58,10150.08,2023-02-16 18:00:00,2,0.23
1124,182,Keyboard,South,8,1362.37,9716.42,2023-02-16 19:00:00,1,10.85
1125,634,Keyboard,South,2,643.93,1172.34,2023-02-16 20:00:00,2,8.97
1126,334,Laptop,West,7,119.48,723.62,2023-02-16 21:00:00,3,13.48
1127,715,Phone,East,6,1874.53,9006.74,2023-02-16 22:00:00,2,19.92
1128,967,Phone,West,2,1192.93,1883.4,2023-02-16 23:00:00,5,21.06
1129,29,Laptop,East,2,631.38,1136.11,2023-02-17 00:00:00,2,10.03
1130,714,Phone,South,4,340.81,1216.69,2023-02-17 01:00:00,4,10.75
1131,93,Mouse,West,4,1667.57,6423.48,2023-02-17 02:00:00,4,3.7
1132,841,Phone,Central,3,1681.21,4983.61,2023-02-17 03:00:00,3,1.19
1133,868,Monitor,East,8,1638.29,11005.38,2023-02-17 04:00:00,3,16.03
1134,688,Phone,South,7,1307.91,9007.97,2023-02-17 05:00:00,3,1.61
1135,330,Keyboard,North,2,763.73,1247.17,2023-02-17 06:00:00,5,18.35
1136,723,Headphones,East,3,642.94,1668.82,2023-02-17 07:00:00,5,13.48
1137,184,Mouse,East,9,66.68,570.35,2023-02-17 08:00:00,2,4.96
1138,95,Mouse,Central,5,1675.53,7247.51,2023-02-17 09:00:00,1,13.49
1139,785,Phone,East,2,220.49,420.83,2023-02-17 10:00:00,4,4.57
1140,649,Headphones,East,3,1279.97,3418.67,2023-02-17 11:00:00,4,10.97
1141,749,Headphones,Central,8,1032.95,6611.71,2023-02-17 12:00:00,4,19.99
1142,353,Tablet,Central,4,1077.04,3810.57,2023-02-17 13:00:00,2,11.55
1143,930,Headphones,West,2,1857.09,3576.01,2023-02-17 14:00:00,2,3.72
1144,941,Phone,South,2,111.65,182.88,2023-02-17 15:00:00,3,18.1
1145,984,Phone,South,6,1558.11,8912.08,2023-02-17 16:00:00,1,4.67
1146,265,Laptop,West,8,151.5,988.26,2023-02-17 17:00:00,3,18.46
1147,647,Keyboard,South,7,124.4,766.48,2023-02-17 18:00:00,2,11.98
1148,656,Tablet,East,4,888.14,3149.7,2023-02-17 19:00:00,5,11.34
1149,19,Phone,West,2,173.0,272.34,2023-02-17 20:00:00,3,21.29
1150,743,Laptop,West,9,1588.83,11765.6,2023-02-17 21:00:00,2,17.72
1151,646,Tablet,South,4,1082.65,4295.09,2023-02-17 22:00:00,2,0.82
1152,626,Keyboard,North,9,106.63,888.65,2023-02-17 23:00:00,5,7.4
1153,499,Tablet,South,5,128.98,504.51,2023-02-18 00:00:00,5,21.77
1154,139,Laptop,North,7,1244.7,8672.82,2023-02-18 01:00:00,5,0.46
1155,637,Monitor,West,5,1621.92,7004.26,2023-02-18 02:00:00,1,13.63
1156,716,Phone,North,2,903.71,1478.47,2023-02-18 03:00:00,2,18.2
1157,573,Keyboard,East,6,1131.43,5732.96,2023-02-18 04:00:00,5,15.55
1158,762,Mouse,Central,7,1609.67,9125.7,2023-02-18 05:00:00,1,19.01
1159,810,Keyboard,North,6,1240.49,6092.79,2023-02-18 06:00:00,4,18.14
1160,525,Keyboard,Central,3,488.28,1211.42,2023-02-18 07:00:00,4,17.3
1161,908,Keyboard,East,8,1245.45,7917.08,2023-02-18 08:00:00,4,20.54
1162,255,Monitor,Central,3,1275.14,3208.0,2023-02-18 09:00:00,2,16.14
1163,85,Phone,East,5,1481.51,6662.35,2023-02-18 10:00:00,1,10.06
1164,458,Laptop,Central,9,1260.7,10007.44,2023-02-18 11:00:00,1,11.8
1165,532,Phone,Central,5,1940.02,7961.84,2023-02-18 12:00:00,4,17.92
1166,562,Mouse,South,7,434.71,2376.26,2023-02-18 13:00:00,3,21.91
1167,676,Laptop,North,7,1904.63,12424.47,2023-02-18 14:00:00,4,6.81
1168,92,Tablet,Central,5,1099.76,5028.65,2023-02-18 15:00:00,2,8.55
1169,600,Tablet,West,2,1360.31,2087.53,2023-02-18 16:00:00,4,23.27
1170,69,Tablet,South,5,243.95,1043.37,2023-02-18 17:00:00,4,14.46
1171,37,Laptop,North,7,792.12,5296.99,2023-02-18 18:00:00,1,4.47
1172,765,Headphones,South,7,1550.29,9051.68,2023-02-18 19:00:00,4,16.59
1173,764,Monitor,North,4,1428.48,4298.58,2023-02-18 20:00:00,5,24.77
1174,140,Headphones,East,1,128.27,101.86,2023-02-18 21:00:00,5,20.59
1175,867,Phone,Central,6,1115.86,5447.18,2023-02-18 22:00:00,3,18.64
1176,893,Tablet,West,3,222.14,631.77,2023-02-18 23:00:00,2,5.2
1177,680,Monitor,South,5,1991.92,7778.45,2023-02-19 00:00:00,2,21.9
1178,566,Laptop,South,4,1799.73,6252.98,2023-02-19 01:00:00,1,13.14
1179,898,Tablet,South,2,91.11,141.71,2023-02-19 02:00:00,2,22.23
1180,178,Laptop,South,7,1724.37,11074.77,2023-02-19 03:00:00,3,8.25
1181,809,Monitor,Central,5,1842.89,9071.63,2023-02-19 04:00:00,5,1.55
1182,813,Laptop,North,7,739.42,4560.0,2023-02-19 05:00:00,1,11.9
1183,871,Laptop,Central,9,1453.03,12194.55,2023-02-19 06:00:00,5,6.75
1184,618,Mouse,East,4,912.1,2996.07,2023-02-19 07:00:00,3,17.88
1185,137,Phone,Central,5,1327.7,5049.91,2023-02-19 08:00:00,1,23.93
1186,190,Headphones,Central,9,713.62,5313.4,2023-02-19 09:00:00,4,17.27
1187,640,Headphones,East,4,678.99,2113.83,2023-02-19 10:00:00,2,22.17
1188,342,Headphones,Central,5,877.65,3891.06,2023-02-19 11:00:00,3,11.33
1189,559,Keyboard,North,5,333.86,1347.29,2023-02-19 12:00:00,1,19.29
1190,5,Mouse,West,8,1670.72,10548.26,2023-02-19 13:00:00,5,21.08
1191,972,Tablet,East,4,729.96,2400.98,2023-02-19 14:00:00,1,17.77
1192,257,Tablet,South,4,830.29,2899.7,2023-02-19 15:00:00,4,12.69
1193,812,Tablet,North,7,1793.41,10589.19,2023-02-19 16:00:00,3,15.65
1194,662,Headphones,West,5,1018.42,4200.47,2023-02-19 17:00:00,1,17.51
1195,806,Phone,North,6,1111.3,6245.73,2023-02-19 18:00:00,3,6.33
1196,243,Headphones,North,6,1915.17,9165.24,2023-02-19 19:00:00,3,20.24
1197,787,Phone,South,6,1779.12,8138.41,2023-02-19 20:00:00,5,23.76
1198,720,Mouse,West,5,380.46,1681.06,2023-02-19 21:00:00,2,11.63
1199,415,Phone,North,5,972.77,4011.22,2023-02-19 22:00:00,4,17.53
1200,627,Laptop,South,9,1944.03,14271.71,2023-02-19 23:00:00,1,18.43
1201,707,Headphones,East,8,776.11,5180.69,2023-02-20 00:00:00,2,16.56
1202,343,Tablet,South,4,774.57,2674.44,2023-02-20 01:00:00,5,13.68
1203,682,Laptop,Central,7,430.31,2348.29,2023-02-20 02:00:00,2,22.04
1204,379,Headphones,South,8,272.93,1938.46,2023-02-20 03:00:00,3,11.22
1205,594,Monitor,South,9,1493.59,13236.64,2023-02-20 04:00:00,3,1.53
1206,666,Keyboard,South,5,1551.56,6120.13,2023-02-20 05:00:00,4,21.11
1207,653,Headphones,North,3,1939.58,4838.28,2023-02-20 06:00:00,1,16.85
1208,826,Monitor,West,4,1558.17,4909.48,2023-02-20 07:00:00,1,21.23
1209,146,Mouse,South,6,524.54,3038.35,2023-02-20 08:00:00,5,3.46
1210,323,Monitor,South,5,128.23,636.21,2023-02-20 09:00:00,4,0.77
1211,122,Mouse,Central,9,1971.6,13599.31,2023-02-20 10:00:00,1,23.36
1212,252,Headphones,Central,3,713.88,2062.61,2023-02-20 11:00:00,3,3.69
1213,855,Mouse,East,2,658.34,1050.18,2023-02-20 12:00:00,4,20.24
1214,899,Monitor,East,6,1816.61,8656.51,2023-02-20 13:00:00,2,20.58
1215,311,Phone,Central,7,1190.94,6859.34,2023-02-20 14:00:00,4,17.72
1216,601,Keyboard,West,5,469.0,2268.08,2023-02-20 15:00:00,4,3.28
1217,475,Laptop,East,1,1783.74,1486.21,2023-02-20 16:00:00,1,16.68
1218,570,Laptop,West,3,1987.05,4635.99,2023-02-20 17:00:00,5,22.23
1219,492,Keyboard,Central,3,219.02,587.15,2023-02-20 18:00:00,5,10.64
1220,575,Tablet,East,4,1731.39,6209.46,2023-02-20 19:00:00,1,10.34
1221,347,Laptop,South,6,811.51,4330.06,2023-02-20 20:00:00,1,11.07
1222,820,Headphones,Central,5,1071.94,5249.29,2023-02-20 21:00:00,1,2.06
1223,487,Tablet,East,1,1833.89,1424.93,2023-02-20 22:00:00,5,22.3
1224,473,Headphones,West,6,1948.09,9148.62,2023-02-20 23:00:00,1,21.73
1225,382,Monitor,West,9,561.22,3790.76,2023-02-21 00:00:00,2,24.95
1226,280,Monitor,East,1,465.06,397.02,2023-02-21 01:00:00,2,14.63
1227,72,Tablet,West,8,207.01,1345.07,2023-02-21 02:00:00,3,18.78
1228,521,Tablet,East,8,1145.51,8699.46,2023-02-21 03:00:00,2,5.07
1229,366,Tablet,East,3,76.53,191.27,2023-02-21 04:00:00,4,16.69
1230,933,Tablet,West,9,853.2,6431.76,2023-02-21 05:00:00,3,16.24
1231,94,Mouse,North,8,193.1,1196.76,2023-02-21 06:00:00,2,22.53
1232,373,Phone,South,3,840.19,1997.05,2023-02-21 07:00:00,4,20.77
1233,339,Tablet,Central,5,127.87,489.36,2023-02-21 08:00:00,2,23.46
1234,437,Phone,South,3,1678.67,3942.19,2023-02-21 09:00:00,4,21.72
1235,336,Tablet,Central,5,458.99,1796.49,2023-02-21 10:00:00,1,21.72
1236,664,Monitor,Central,9,690.2,6113.03,2023-02-21 11:00:00,4,1.59
1237,492,Headphones,South,4,1746.59,5508.74,2023-02-21 12:00:00,1,21.15
1238,917,Phone,East,6,1505.22,7659.46,2023-02-21 13:00:00,4,15.19
1239,868,Monitor,West,3,477.12,1295.24,2023-02-21 14:00:00,4,9.51
1240,40,Laptop,North,3,190.2,562.55,2023-02-21 15:00:00,2,1.41
1241,359,Mouse,North,5,1445.56,6003.41,2023-02-21 16:00:00,4,16.94
1242,574,Mouse,North,8,811.87,5961.72,2023-02-21 17:00:00,2,8.21
1243,254,Headphones,South,8,1543.86,10907.06,2023-02-21 18:00:00,4,11.69
1244,966,Tablet,South,3,918.32,2285.51,2023-02-21 19:00:00,5,17.04
1245,581,Monitor,East,8,724.7,4476.33,2023-02-21 20:00:00,3,22.79
1246,398,Laptop,North,8,929.85,5903.43,2023-02-21 21:00:00,2,20.64
1247,757,Monitor,East,3,1509.69,4019.1,2023-02-21 22:00:00,2,11.26
1248,877,Tablet,North,2,1809.33,3268.01,2023-02-21 23:00:00,1,9.69
1249,170,Tablet,South,2,147.05,276.48,2023-02-22 00:00:00,5,5.99
1250,690,Keyboard,West,9,1072.02,8749.93,2023-02-22 01:00:00,1,9.31
1251,701,Monitor,West,7,114.03,776.02,2023-02-22 02:00:00,5,2.78
1252,511,Headphones,West,6,963.4,4376.92,2023-02-22 03:00:00,5,24.28
1253,260,Monitor,West,7,1776.3,10649.81,2023-02-22 04:00:00,4,14.35
1254,584,Mouse,Central,8,755.1,5847.49,2023-02-22 05:00:00,1,3.2
1255,984,Laptop,North,1,1868.28,1703.5,2023-02-22 06:00:00,3,8.82
1256,459,Phone,West,8,1279.69,8837.03,2023-02-22 07:00:00,5,13.68
1257,529,Headphones,Central,3,1871.6,4866.91,2023-02-22 08:00:00,5,13.32
1258,882,Keyboard,Central,3,1526.47,4538.65,2023-02-22 09:00:00,2,0.89
1259,341,Laptop,Central,6,251.7,1151.23,2023-02-22 10:00:00,4,23.77
1260,57,Laptop,East,4,500.75,1865.19,2023-02-22 11:00:00,3,6.88
1261,218,Phone,East,4,818.63,3261.42,2023-02-22 12:00:00,5,0.4
1262,619,Mouse,Central,4,381.71,1497.68,2023-02-22 13:00:00,2,1.91
1263,816,Mouse,West,9,1015.08,7811.04,2023-02-22 14:00:00,1,14.5
1264,940,Mouse,North,8,969.17,7486.64,2023-02-22 15:00:00,5,3.44
1265,685,Headphones,South,3,1914.71,5684.39,2023-02-22 16:00:00,2,1.04
1266,731,Monitor,East,1,895.77,810.76,2023-02-22 17:00:00,1,9.49
1267,464,Laptop,West,1,1581.97,1335.66,2023-02-22 18:00:00,4,15.57
1268,247,Monitor,West,1,1886.73,1833.9,2023-02-22 19:00:00,1,2.8
1269,730,Monitor,South,4,1760.13,6489.25,2023-02-22 20:00:00,5,7.83
1270,373,Mouse,South,6,456.9,2455.2,2023-02-22 21:00:00,3,10.44
1271,417,Monitor,West,4,1017.26,3906.69,2023-02-22 22:00:00,1,3.99
1272,31,Laptop,South,3,728.09,1907.96,2023-02-22 23:00:00,3,12.65
1273,368,Laptop,West,8,829.72,6496.38,2023-02-23 00:00:00,3,2.13
1274,559,Tablet,South,8,753.57,5958.63,2023-02-23 01:00:00,1,1.16
1275,646,Keyboard,South,6,1661.4,8672.51,2023-02-23 02:00:00,4,13.0
1276,108,Headphones,West,9,931.67,7865.16,2023-02-23 03:00:00,1,6.2
1277,584,Monitor,Central,1,1071.2,1045.71,2023-02-23 04:00:00,2,2.38
1278,839,Headphones,West,8,1965.77,14059.19,2023-02-23 05:00:00,3,10.6
1279,418,Headphones,North,6,166.96,772.56,2023-02-23 06:00:00,5,22.88
1280,620,Headphones,South,1,1001.52,820.24,2023-02-23 07:00:00,3,18.1
1281,821,Phone,East,4,1559.42,4965.82,2023-02-23 08:00:00,5,20.39
1282,398,Tablet,South,5,344.77,1348.05,2023-02-23 09:00:00,2,21.8
1283,272,Headphones,North,7,1242.49,6582.22,2023-02-23 10:00:00,2,24.32
1284,683,Tablet,East,8,516.96,3346.59,2023-02-23 11:00:00,2,19.08
1285,116,Laptop,East,9,1741.44,13289.1,2023-02-23 12:00:00,1,15.21
1286,841,Phone,West,6,687.84,3749.83,2023-02-23 13:00:00,3,9.14
1287,586,Monitor,Central,9,691.67,5942.41,2023-02-23 14:00:00,5,4.54
1288,256,Tablet,West,4,1216.48,4030.44,2023-02-23 15:00:00,2,17.17
1289,81,Keyboard,East,8,407.95,2451.94,2023-02-23 16:00:00,2,24.87
1290,780,Headphones,East,3,605.53,1604.41,2023-02-23 17:00:00,5,11.68
1291,128,Phone,Central,4,862.43,2825.67,2023-02-23 18:00:00,3,18.09
1292,838,Keyboard,South,4,739.59,2592.12,2023-02-23 19:00:00,3,12.38
1293,915,Laptop,Central,6,1073.51,5745.43,2023-02-23 20:00:00,5,10.8
1294,235,Laptop,West,9,1219.3,9847.8,2023-02-23 21:00:00,4,10.26
1295,553,Mouse,South,6,1155.0,6055.43,2023-02-23 22:00:00,3,12.62
1296,181,Headphones,West,1,1325.63,1204.07,2023-02-23 23:00:00,5,9.17
1297,157,Mouse,Central,5,650.11,2642.05,2023-02-24 00:00:00,5,18.72
1298,454,Phone,South,9,296.53,2085.38,2023-02-24 01:00:00,2,21.86
1299,571,Keyboard,Central,5,1533.57,5975.56,2023-02-24 02:00:00,5,22.07
1300,857,Monitor,North,6,1709.02,9670.66,2023-02-24 03:00:00,1,5.69
1301,761,Mouse,East,3,551.16,1283.1,2023-02-24 04:00:00,2,22.4
1302,704,Laptop,South,8,843.83,6174.14,2023-02-24 05:00:00,2,8.54
1303,24,Headphones,East,4,1022.21,3772.77,2023-02-24 06:00:00,3,7.73
1304,473,Keyboard,North,4,1089.99,3567.76,2023-02-24 07:00:00,4,18.17
1305,400,Tablet,South,5,1336.01,6171.03,2023-02-24 08:00:00,3,7.62
1306,948,Phone,East,9,131.13,1164.59,2023-02-24 09:00:00,1,1.32
1307,592,Phone,East,8,1456.88,10566.46,2023-02-24 10:00:00,2,9.34
1308,134,Laptop,South,7,170.84,980.14,2023-02-24 11:00:00,2,18.04
1309,421,Tablet,East,5,963.16,4422.35,2023-02-24 12:00:00,5,8.17
1310,213,Phone,East,9,1663.96,12618.47,2023-02-24 13:00:00,4,15.74
1311,900,Monitor,South,9,929.87,6987.97,2023-02-24 14:00:00,4,16.5
1312,482,Headphones,East,2,340.73,556.48,2023-02-24 15:00:00,5,18.34
1313,348,Monitor,East,4,1970.82,6115.06,2023-02-24 16:00:00,1,22.43
1314,166,Phone,West,8,1784.11,12729.98,2023-02-24 17:00:00,4,10.81
1315,937,Monitor,West,1,1554.06,1489.41,2023-02-24 18:00:00,2,4.16
1316,348,Phone,North,5,852.45,3922.55,2023-02-24 19:00:00,1,7.97
1317,849,Headphones,West,8,408.5,2915.06,2023-02-24 20:00:00,3,10.8
1318,398,Headphones,West,2,1885.75,3098.29,2023-02-24 21:00:00,3,17.85
1319,583,Tablet,North,2,1088.08,2168.98,2023-02-24 22:00:00,1,0.33
1320,726,Monitor,East,8,1712.09,12616.05,2023-02-24 23:00:00,2,7.89
1321,435,Keyboard,East,9,717.09,5195.32,2023-02-25 00:00:00,3,19.5
1322,577,Tablet,West,7,703.81,4100.47,2023-02-25 01:00:00,2,16.77
1323,221,Headphones,North,8,1971.8,12889.26,2023-02-25 02:00:00,5,18.29
1324,308,Laptop,East,5,1067.57,4254.27,2023-02-25 03:00:00,4,20.3
1325,991,Phone,Central,1,324.36,260.85,2023-02-25 04:00:00,1,19.58
1326,798,Tablet,South,4,478.37,1587.23,2023-02-25 05:00:00,4,17.05
1327,697,Mouse,South,2,989.79,1762.02,2023-02-25 06:00:00,5,10.99
1328,719,Keyboard,South,3,132.82,300.48,2023-02-25 07:00:00,3,24.59
1329,466,Phone,West,3,951.94,2449.44,2023-02-25 08:00:00,2,14.23
1330,99,Tablet,South,9,866.93,7406.79,2023-02-25 09:00:00,2,5.07
1331,242,Headphones,South,4,1569.71,5819.23,2023-02-25 10:00:00,5,7.32
1332,158,Headphones,Central,2,742.14,1226.91,2023-02-25 11:00:00,1,17.34
1333,610,Keyboard,East,3,1965.97,4534.31,2023-02-25 12:00:00,4,23.12
1334,554,Mouse,Central,3,402.5,1153.52,2023-02-25 13:00:00,3,4.47
1335,651,Tablet,West,7,1202.42,8243.55,2023-02-25 14:00:00,1,2.06
1336,795,Tablet,South,8,224.91,1402.72,2023-02-25 15:00:00,5,22.04
1337,920,Monitor,East,6,1481.03,6853.02,2023-02-25 16:00:00,5,22.88
1338,227,Laptop,South,4,1989.77,7409.11,2023-02-25 17:00:00,2,6.91
1339,423,Headphones,South,6,1647.32,8951.87,2023-02-25 18:00:00,3,9.43
1340,72,Tablet,West,1,1133.62,946.57,2023-02-25 19:00:00,1,16.5
1341,243,Tablet,South,8,995.25,7305.14,2023-02-25 20:00:00,2,8.25
